time, converged, iters, rel_resid, resid
2248, 1, 1207, 9.73884e-09, 9.74181e-09
2252, 1, 1206, 9.99878e-09, 1.00013e-08
2253, 1, 1206, 9.99878e-09, 1.00013e-08
2250, 1, 1206, 9.99878e-09, 1.00013e-08
2261, 1, 1206, 9.99878e-09, 1.00013e-08
2253, 1, 1206, 9.99878e-09, 1.00013e-08
2253, 1, 1206, 9.99878e-09, 1.00013e-08
2237, 1, 1206, 9.99878e-09, 1.00013e-08
2253, 1, 1206, 9.99878e-09, 1.00013e-08
2247, 1, 1206, 9.99878e-09, 1.00013e-08
