time, converged, iters, rel_resid, resid
6138, 1, 1207, 9.74289e-09, 9.74632e-09
6210, 1, 1207, 9.74289e-09, 9.74632e-09
6258, 1, 1207, 9.74289e-09, 9.74632e-09
6199, 1, 1207, 9.74289e-09, 9.74632e-09
6182, 1, 1207, 9.74289e-09, 9.74632e-09
6010, 1, 1207, 9.74289e-09, 9.74632e-09
5839, 1, 1207, 9.74289e-09, 9.74632e-09
5838, 1, 1207, 9.74289e-09, 9.74632e-09
5865, 1, 1207, 9.74289e-09, 9.74632e-09
5844, 1, 1207, 9.74289e-09, 9.74632e-09
