time, converged, iters, rel_resid, resid
3505, 1, 1206, 9.99661e-09, 9.99921e-09
3617, 1, 1206, 9.99661e-09, 9.99921e-09
3593, 1, 1206, 9.99661e-09, 9.99921e-09
3358, 1, 1206, 9.99661e-09, 9.99921e-09
3362, 1, 1206, 9.99661e-09, 9.99921e-09
3340, 1, 1206, 9.99661e-09, 9.99921e-09
3341, 1, 1206, 9.99661e-09, 9.99921e-09
3354, 1, 1206, 9.99661e-09, 9.99921e-09
3337, 1, 1206, 9.99661e-09, 9.99921e-09
3354, 1, 1206, 9.99661e-09, 9.99921e-09
