BMC, ecology2, 999999, 4995991, ABMC, 512, 1, 2, 512, 6, 4.385128977902e+04, 4.174386049406e+03, 9.519414526782e-02
BMC, ecology2, 999999, 4995991, ABMC, 512, 1, 3, 512, 5, 4.385128977902e+04, 4.170779197628e+03, 9.511189337065e-02
BMC, ecology2, 999999, 4995991, ABMC, 512, 2, 1, 512, 3, 4.385128977902e+04, 4.314565760888e+03, 9.839085195967e-02
BMC, ecology2, 999999, 4995991, ABMC, 512, 2, 2, 512, 3, 4.385128977902e+04, 4.283934957263e+03, 9.769233650482e-02
BMC, ecology2, 999999, 4995991, ABMC, 512, 2, 3, 512, 3, 4.385128977902e+04, 4.317804934035e+03, 9.846471918598e-02
BMC, ecology2, 999999, 4995991, ABMC, 512, 3, 1, 512, 5, 4.385128977902e+04, 4.257194163766e+03, 9.708253018825e-02
BMC, ecology2, 999999, 4995991, ABMC, 512, 3, 2, 512, 5, 4.385128977902e+04, 4.211830471477e+03, 9.604804083761e-02
BMC, ecology2, 999999, 4995991, ABMC, 512, 3, 3, 512, 5, 4.385128977902e+04, 4.262259140952e+03, 9.719803368225e-02
BMC, ecology2, 999999, 4995991, ABMC, 1024, 1, 1, 1024, 6, 4.385128977902e+04, 4.222733503949e+03, 9.629667736636e-02
BMC, ecology2, 999999, 4995991, ABMC, 1024, 1, 2, 1024, 6, 4.385128977902e+04, 4.220146903632e+03, 9.623769163686e-02
BMC, ecology2, 999999, 4995991, ABMC, 1024, 1, 3, 1024, 6, 4.385128977902e+04, 4.221602832217e+03, 9.627089313658e-02
BMC, ecology2, 999999, 4995991, ABMC, 1024, 2, 1, 1024, 4, 4.385128977902e+04, 4.374325490743e+03, 9.975363353703e-02
BMC, ecology2, 999999, 4995991, ABMC, 1024, 2, 2, 1024, 4, 4.385128977902e+04, 4.330488211699e+03, 9.875395304268e-02
BMC, ecology2, 999999, 4995991, ABMC, 1024, 2, 3, 1024, 4, 4.385128977902e+04, 4.318594534122e+03, 9.848272549984e-02
BMC, ecology2, 999999, 4995991, ABMC, 1024, 3, 1, 1024, 5, 4.385128977902e+04, 4.311844849915e+03, 9.832880336344e-02
BMC, ecology2, 999999, 4995991, ABMC, 1024, 3, 2, 1024, 5, 4.385128977902e+04, 4.279791468640e+03, 9.759784695518e-02
BMC, ecology2, 999999, 4995991, ABMC, 1024, 3, 3, 1024, 5, 4.385128977902e+04, 4.299983207805e+03, 9.805830636850e-02
BMC, Emilia_923, 923136, 40373538, ABMC, 32, 1, 1, 32, 8, 8.436920801717e+15, 4.811193142033e+14, 5.702546290412e-02
BMC, Emilia_923, 923136, 40373538, ABMC, 32, 1, 2, 32, 8, 8.436920801709e+15, 4.843234782710e+14, 5.740524175276e-02
BMC, Emilia_923, 923136, 40373538, ABMC, 32, 1, 3, 32, 8, 8.436920801706e+15, 1.374231889885e+14, 1.628831089190e-02
BMC, Emilia_923, 923136, 40373538, ABMC, 32, 2, 1, 32, 8, 8.436920801685e+15, 4.580731771195e+12, 5.429388136819e-04
BMC, Emilia_923, 923136, 40373538, ABMC, 32, 2, 2, 32, 7, 8.436920801686e+15, 5.032283839426e+12, 5.964597698275e-04
BMC, Emilia_923, 923136, 40373538, ABMC, 32, 2, 3, 32, 8, 8.436920801693e+15, 3.658668573924e+12, 4.336497473332e-04
BMC, Emilia_923, 923136, 40373538, ABMC, 32, 3, 1, 32, 14, 8.436920801675e+15, 4.353874277181e+12, 5.160501537856e-04
BMC, Emilia_923, 923136, 40373538, ABMC, 32, 3, 2, 32, 15, 8.436920801655e+15, 5.623653099242e+12, 6.665527899869e-04
BMC, Emilia_923, 923136, 40373538, ABMC, 32, 3, 3, 32, 14, 8.436920801675e+15, 4.353874277181e+12, 5.160501537856e-04
BMC, Emilia_923, 923136, 40373538, ABMC, 64, 1, 1, 64, 8, 8.436920801663e+15, 3.827102605648e+14, 4.536136696808e-02
BMC, Emilia_923, 923136, 40373538, ABMC, 64, 1, 2, 64, 9, 8.436920801677e+15, 4.413272857856e+14, 5.230904688567e-02
BMC, Emilia_923, 923136, 40373538, ABMC, 64, 1, 3, 64, 8, 8.436920801673e+15, 3.987713770318e+14, 4.726503737629e-02
BMC, Emilia_923, 923136, 40373538, ABMC, 64, 2, 1, 64, 8, 8.436920801728e+15, 4.570941827954e+13, 5.417784444555e-03
BMC, Emilia_923, 923136, 40373538, ABMC, 64, 2, 2, 64, 8, 8.436920801684e+15, 4.001246578425e+13, 4.742543722381e-03
BMC, Emilia_923, 923136, 40373538, ABMC, 64, 2, 3, 64, 8, 8.436920801718e+15, 4.193258659873e+13, 4.970129219442e-03
BMC, Emilia_923, 923136, 40373538, ABMC, 64, 3, 1, 64, 15, 8.436920801680e+15, 5.254697126502e+12, 6.228216727429e-04
BMC, Emilia_923, 923136, 40373538, ABMC, 64, 3, 2, 64, 17, 8.436920801720e+15, 3.647557157391e+12, 4.323327482993e-04
BMC, Emilia_923, 923136, 40373538, ABMC, 64, 3, 3, 64, 15, 8.436920801667e+15, 3.628427906633e+12, 4.300654221996e-04
BMC, Emilia_923, 923136, 40373538, ABMC, 128, 1, 1, 128, 9, 8.436920801703e+15, 8.201199422301e+14, 9.720607334190e-02
BMC, Emilia_923, 923136, 40373538, ABMC, 128, 1, 2, 128, 11, 8.436920801667e+15, 8.770444704755e+14, 1.039531472551e-01
BMC, Emilia_923, 923136, 40373538, ABMC, 128, 1, 3, 128, 9, 8.436920801693e+15, 5.603353716862e+14, 6.641467720946e-02
BMC, Emilia_923, 923136, 40373538, ABMC, 128, 2, 1, 128, 11, 8.436920801717e+15, 1.183304333619e+14, 1.402531043528e-02
BMC, Emilia_923, 923136, 40373538, ABMC, 128, 2, 2, 128, 11, 8.436920801695e+15, 1.568284433360e+14, 1.858835077656e-02
BMC, Emilia_923, 923136, 40373538, ABMC, 128, 2, 3, 128, 11, 8.436920801666e+15, 1.581673611150e+14, 1.874704822212e-02
BMC, Emilia_923, 923136, 40373538, ABMC, 128, 3, 1, 128, 16, 8.436920801710e+15, 5.356889830261e+12, 6.349342320690e-04
BMC, Emilia_923, 923136, 40373538, ABMC, 128, 3, 2, 128, 17, 8.436920801682e+15, 5.341574948018e+12, 6.331190103092e-04
BMC, Emilia_923, 923136, 40373538, ABMC, 128, 3, 3, 128, 16, 8.436920801676e+15, 5.998282798456e+12, 7.109563950469e-04
BMC, Emilia_923, 923136, 40373538, ABMC, 256, 1, 1, 256, 9, 8.436920801684e+15, 6.220640572943e+14, 7.373117182398e-02
BMC, Emilia_923, 923136, 40373538, ABMC, 256, 1, 2, 256, 11, 8.436920801670e+15, 7.808330303544e+14, 9.254952709758e-02
BMC, Emilia_923, 923136, 40373538, ABMC, 256, 1, 3, 256, 9, 8.436920801715e+15, 7.533959240825e+14, 8.929749867148e-02
BMC, Emilia_923, 923136, 40373538, ABMC, 256, 2, 1, 256, 11, 8.436920801669e+15, 1.270825450758e+14, 1.506266895982e-02
BMC, Emilia_923, 923136, 40373538, ABMC, 256, 2, 2, 256, 13, 8.436920801695e+15, 1.328766523992e+14, 1.574942511875e-02
BMC, Emilia_923, 923136, 40373538, ABMC, 256, 2, 3, 256, 11, 8.436920801666e+15, 1.272990533219e+14, 1.508833095799e-02
BMC, Emilia_923, 923136, 40373538, ABMC, 256, 3, 1, 256, 14, 8.436920801695e+15, 1.495059033942e+13, 1.772043461214e-03
BMC, Emilia_923, 923136, 40373538, ABMC, 256, 3, 2, 256, 16, 8.436920801701e+15, 1.598780752222e+13, 1.894981344260e-03
BMC, Emilia_923, 923136, 40373538, ABMC, 256, 3, 3, 256, 14, 8.436920801689e+15, 1.127028460774e+13, 1.335829133952e-03
BMC, Emilia_923, 923136, 40373538, ABMC, 512, 1, 1, 512, 10, 8.436920801678e+15, 8.125501445410e+14, 9.630885054407e-02
BMC, Emilia_923, 923136, 40373538, ABMC, 512, 1, 2, 512, 11, 8.436920801665e+15, 7.340104612399e+14, 8.699980460822e-02
BMC, Emilia_923, 923136, 40373538, ABMC, 512, 1, 3, 512, 10, 8.436920801686e+15, 7.682307553763e+14, 9.105582160054e-02
BMC, Emilia_923, 923136, 40373538, ABMC, 512, 2, 1, 512, 13, 8.436920801734e+15, 2.663664231222e+14, 3.157152110133e-02
BMC, Emilia_923, 923136, 40373538, ABMC, 512, 2, 2, 512, 15, 8.436920801703e+15, 2.555009222765e+14, 3.028366963276e-02
BMC, Emilia_923, 923136, 40373538, ABMC, 512, 2, 3, 512, 13, 8.436920801688e+15, 3.064547658212e+14, 3.632305826076e-02
BMC, Emilia_923, 923136, 40373538, ABMC, 512, 3, 1, 512, 16, 8.436920801721e+15, 1.196452238566e+14, 1.418114815445e-02
BMC, Emilia_923, 923136, 40373538, ABMC, 512, 3, 2, 512, 17, 8.436920801683e+15, 1.188871194931e+14, 1.409129258028e-02
BMC, Emilia_923, 923136, 40373538, ABMC, 512, 3, 3, 512, 16, 8.436920801705e+15, 1.192332250358e+14, 1.413231531244e-02
BMC, Emilia_923, 923136, 40373538, ABMC, 1024, 1, 1, 1024, 10, 8.436920801708e+15, 7.352276862347e+14, 8.714407821463e-02
BMC, Emilia_923, 923136, 40373538, ABMC, 1024, 1, 2, 1024, 13, 8.436920801696e+15, 6.798983771841e+14, 8.058608029691e-02
BMC, Emilia_923, 923136, 40373538, ABMC, 1024, 1, 3, 1024, 10, 8.436920801690e+15, 8.054364224025e+14, 9.546568485521e-02
BMC, Emilia_923, 923136, 40373538, ABMC, 1024, 2, 1, 1024, 13, 8.436920801696e+15, 7.365132927992e+14, 8.729645686032e-02
BMC, Emilia_923, 923136, 40373538, ABMC, 1024, 2, 2, 1024, 15, 8.436920801727e+15, 4.100942679389e+14, 4.860710175861e-02
BMC, Emilia_923, 923136, 40373538, ABMC, 1024, 2, 3, 1024, 13, 8.436920801661e+15, 7.304337467994e+14, 8.657586861022e-02
BMC, Emilia_923, 923136, 40373538, ABMC, 1024, 3, 1, 1024, 16, 8.436920801692e+15, 5.448933125790e+13, 6.458438159923e-03
BMC, Emilia_923, 923136, 40373538, ABMC, 1024, 3, 2, 1024, 17, 8.436920801686e+15, 2.215748615334e+13, 2.626252714013e-03
BMC, Emilia_923, 923136, 40373538, ABMC, 1024, 3, 3, 1024, 16, 8.436920801707e+15, 2.078028622527e+13, 2.463017813449e-03
