BMC, ecology2, 999999, 4995991, LeidenCP, 2.000000000000e-03, 3, 10134, 6, 4.385128977902e+04, 4.218149832101e+03, 9.619214972598e-02
BMC, Emilia_923, 923136, 40373538, LeidenCP, 5.000000000000e-04, 1, 253, 9, 8.436920801690e+15, 4.829766087555e+14, 5.724560181467e-02
BMC, Emilia_923, 923136, 40373538, LeidenCP, 5.000000000000e-04, 2, 253, 10, 8.436920801650e+15, 2.936844231744e+14, 3.480943226549e-02
BMC, Emilia_923, 923136, 40373538, LeidenCP, 5.000000000000e-04, 3, 253, 9, 8.436920801659e+15, 3.519654285274e+14, 4.171728487225e-02
BMC, Emilia_923, 923136, 40373538, LeidenCP, 7.500000000000e-04, 1, 356, 10, 8.436920801718e+15, 3.855049131174e+14, 4.569260778635e-02
BMC, Emilia_923, 923136, 40373538, LeidenCP, 7.500000000000e-04, 2, 356, 11, 8.436920801684e+15, 3.278123472624e+14, 3.885450094506e-02
BMC, Emilia_923, 923136, 40373538, LeidenCP, 7.500000000000e-04, 3, 356, 10, 8.436920801674e+15, 3.124489776060e+14, 3.703353213225e-02
BMC, Emilia_923, 923136, 40373538, LeidenCP, 1.000000000000e-03, 1, 448, 9, 8.436920801684e+15, 7.039464690373e+14, 8.343642018031e-02
BMC, Emilia_923, 923136, 40373538, LeidenCP, 1.000000000000e-03, 2, 448, 10, 8.436920801744e+15, 3.830101124790e+14, 4.539690741198e-02
BMC, Emilia_923, 923136, 40373538, LeidenCP, 1.000000000000e-03, 3, 448, 9, 8.436920801691e+15, 7.448787160284e+14, 8.828798249227e-02
BMC, Emilia_923, 923136, 40373538, LeidenCP, 1.250000000000e-03, 1, 532, 9, 8.436920801718e+15, 3.389938540617e+14, 4.017980754218e-02
BMC, Emilia_923, 923136, 40373538, LeidenCP, 1.250000000000e-03, 2, 532, 11, 8.436920801665e+15, 3.258878247147e+14, 3.862639372535e-02
BMC, Emilia_923, 923136, 40373538, LeidenCP, 1.250000000000e-03, 3, 532, 9, 8.436920801658e+15, 3.022052797781e+14, 3.581938089530e-02
BMC, Emilia_923, 923136, 40373538, LeidenCP, 1.500000000000e-03, 1, 627, 10, 8.436920801720e+15, 6.392133565239e+14, 7.576382089465e-02
BMC, Emilia_923, 923136, 40373538, LeidenCP, 1.500000000000e-03, 2, 627, 12, 8.436920801680e+15, 8.531714393480e+14, 1.011235567339e-01
BMC, Emilia_923, 923136, 40373538, LeidenCP, 1.500000000000e-03, 3, 627, 10, 8.436920801682e+15, 8.058253440419e+14, 9.551178243622e-02
BMC, Emilia_923, 923136, 40373538, LeidenCP, 2.000000000000e-03, 1, 794, 10, 8.436920801742e+15, 4.259957933977e+14, 5.049185637843e-02
BMC, Emilia_923, 923136, 40373538, LeidenCP, 2.000000000000e-03, 2, 794, 11, 8.436920801700e+15, 4.350478288698e+14, 5.156476386292e-02
BMC, Emilia_923, 923136, 40373538, LeidenCP, 2.000000000000e-03, 3, 794, 10, 8.436920801715e+15, 6.859085832330e+14, 8.129844991475e-02
BMC, G3_circuit, 1585478, 7660826, LeidenCP, 5.000000000000e-04, 1, 6065, 7, 3.970650511651e+06, 2.604347015718e+04, 6.558993313757e-03
BMC, G3_circuit, 1585478, 7660826, LeidenCP, 5.000000000000e-04, 2, 6065, 8, 3.970650511653e+06, 2.600582813502e+04, 6.549513249454e-03
BMC, G3_circuit, 1585478, 7660826, LeidenCP, 5.000000000000e-04, 3, 6065, 7, 3.970650511653e+06, 2.597947350674e+04, 6.542875891620e-03
BMC, G3_circuit, 1585478, 7660826, LeidenCP, 7.500000000000e-04, 1, 8020, 7, 3.970650511654e+06, 2.632371287177e+04, 6.629571853405e-03
BMC, G3_circuit, 1585478, 7660826, LeidenCP, 7.500000000000e-04, 2, 8020, 8, 3.970650511654e+06, 2.633052331020e+04, 6.631287048034e-03
BMC, G3_circuit, 1585478, 7660826, LeidenCP, 7.500000000000e-04, 3, 8020, 7, 3.970650511652e+06, 2.632609190993e+04, 6.630171009177e-03
BMC, G3_circuit, 1585478, 7660826, LeidenCP, 1.000000000000e-03, 1, 9777, 7, 3.970650511655e+06, 2.659513954999e+04, 6.697930092797e-03
BMC, G3_circuit, 1585478, 7660826, LeidenCP, 1.000000000000e-03, 2, 9777, 8, 3.970650511655e+06, 2.656156999034e+04, 6.689475669633e-03
BMC, G3_circuit, 1585478, 7660826, LeidenCP, 1.000000000000e-03, 3, 9777, 7, 3.970650511654e+06, 2.651376388062e+04, 6.677435801212e-03
BMC, G3_circuit, 1585478, 7660826, LeidenCP, 1.250000000000e-03, 1, 11363, 7, 3.970650511652e+06, 2.673775266689e+04, 6.733846907056e-03
BMC, G3_circuit, 1585478, 7660826, LeidenCP, 1.250000000000e-03, 2, 11363, 8, 3.970650511653e+06, 2.671223417093e+04, 6.727420127390e-03
