time, converged, iters, rel_resid, resid
7327, 1, 1240, 9.94864e-09, 9.95269e-09
7444, 1, 1240, 9.94864e-09, 9.95269e-09
7422, 1, 1240, 9.94864e-09, 9.95269e-09
7373, 1, 1240, 9.94864e-09, 9.95269e-09
7465, 1, 1240, 9.94864e-09, 9.95269e-09
7429, 1, 1240, 9.94864e-09, 9.95269e-09
7458, 1, 1240, 9.94864e-09, 9.95269e-09
7443, 1, 1240, 9.94864e-09, 9.95269e-09
7426, 1, 1240, 9.94864e-09, 9.95269e-09
7345, 1, 1240, 9.94864e-09, 9.95269e-09
