time, converged, iters, rel_resid, resid
18220, 1, 1240, 9.94898e-09, 9.95224e-09
18440, 1, 1240, 9.94898e-09, 9.95224e-09
18195, 1, 1240, 9.94898e-09, 9.95224e-09
18211, 1, 1240, 9.94898e-09, 9.95224e-09
18232, 1, 1240, 9.94898e-09, 9.95224e-09
18266, 1, 1240, 9.94898e-09, 9.95224e-09
18137, 1, 1240, 9.94898e-09, 9.95224e-09
18055, 1, 1240, 9.94898e-09, 9.95224e-09
18217, 1, 1240, 9.94898e-09, 9.95224e-09
18193, 1, 1240, 9.94898e-09, 9.95224e-09
